_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_song,rtable_artists,rtable_year,gold
452808,198779,533839,"(((w)), ((h)), ((i)), ((t)), ((e)), (( )), ((t)), ((r)), ((a)), ((s)), ((h)))","(((m)), ((a)), ((r)), ((i)), ((l)), ((y)), ((n)), (( )), ((m)), ((a)), ((n)), ((s)), ((o)), ((n)))",0,"(((w)), ((h)), ((i)), ((t)), ((e)), (( )), ((t)), ((r)), ((a)), ((s)), ((h)))","(((m)), ((a)), ((r)), ((i)), ((l)), ((y)), ((n)), (( )), ((m)), ((a)), ((n)), ((s)), ((o)), ((n)), ((+)), ((t)), ((h)), ((e)), (( )), ((s)), ((p)), ((o)), ((o)), ((k)), ((y)), (( )), ((k)), ((i)), ((d)), ((s)))",2009.0,1
454233,174819,509195,"(((w)), ((h)), ((a)), ((t)), (( )), ((i)), ((s)), (( )), ((t)), ((h)), ((i)), ((s)), (( )), ((t)), ((h)), ((i)), ((n)), ((g)), (( )), ((c)), ((a)), ((l)), ((l)), ((e)), ((d)), (( )), ((l)), ((o)), ((v)), ((e)), ((?)))","(((c)), ((o)), ((l)), ((e)), (( )), ((p)), ((o)), ((r)), ((t)), ((e)), ((r)))",0,"(((w)), ((h)), ((a)), ((t)), (( )), ((i)), ((s)), (( )), ((t)), ((h)), ((i)), ((s)), (( )), ((t)), ((h)), ((i)), ((n)), ((g)), (( )), ((c)), ((a)), ((l)), ((l)), ((e)), ((d)), (( )), ((l)), ((o)), ((v)), ((e)), ((?)))","(((c)), ((o)), ((l)), ((e)), (( )), ((p)), ((o)), ((r)), ((t)), ((e)), ((r)), ((+)), ((f)), ((r)), ((a)), ((n)), ((k)), (( )), ((s)), ((i)), ((n)), ((a)), ((t)), ((r)), ((a)))",2007.0,1
455315,395710,353795,"(((Ã)), (()), ((v)), ((a)), ((s)), ((i)), ((o)), ((n)), (( )), ((d)), ((e)), (( )), ((j)), ((u)), ((l)), ((i)), ((e)), ((n)))","(((m)), ((i)), ((l)), ((e)), ((s)), (( )), ((d)), ((a)), ((v)), ((i)), ((s)))",0,"(((Ã)), (()), ((v)), ((a)), ((s)), ((i)), ((o)), ((n)), (( )), ((d)), ((e)), (( )), ((j)), ((u)), ((l)), ((i)), ((e)), ((n)))","(((m)), ((i)), ((l)), ((e)), ((s)), (( )), ((d)), ((a)), ((v)), ((i)), ((s)), ((+)), ((b)), ((a)), ((r)), ((n)), ((e)), ((y)), (( )), ((w)), ((i)), ((l)), ((e)), ((n)), ((+)), ((e)), ((m)), ((i)), ((l)), ((h)), ((e)), ((n)), ((c)), ((o)), (( )), (( )), ((()), ((a)), ((s)), (( )), ((r)), ((e)), ((n)), ((Ã)), ((©)), (( )), ((u)), ((r)), ((t)), ((r)), ((e)), ((g)), ((e)), ((r)), ((+)), ((p)), ((i)), ((a)), ((n)), ((o)), (())), ((+)), ((p)), ((i)), ((e)), ((r)), ((r)), ((e)), (( )), ((m)), ((i)), ((c)), ((h)), ((e)), ((l)), ((o)), ((t)), ((+)), ((k)), ((e)), ((n)), ((n)), ((y)), (( )), ((c)), ((l)), ((a)), ((r)), ((k)), ((e)))",1958.0,1
455537,854268,553199,"(((i)), ((')), ((m)), (( )), ((s)), ((o)), (( )), ((e)), ((x)), ((c)), ((i)), ((t)), ((e)), ((d)))","(((t)), ((h)), ((e)), (( )), ((p)), ((o)), ((i)), ((n)), ((t)), ((e)), ((r)), (( )), ((s)), ((i)), ((s)), ((t)), ((e)), ((r)), ((s)))",1982,"(((i)), ((m)), (( )), ((s)), ((o)), (( )), ((e)), ((x)), ((c)), ((i)), ((t)), ((e)), ((d)))","(((a)), ((n)), ((i)), ((t)), ((a)), (( )), ((p)), ((o)), ((i)), ((n)), ((t)), ((e)), ((r)), ((+)), ((j)), ((u)), ((n)), ((e)), (( )), ((p)), ((o)), ((i)), ((n)), ((t)), ((e)), ((r)), ((+)), ((r)), ((u)), ((t)), ((h)), (( )), ((p)), ((o)), ((i)), ((n)), ((t)), ((e)), ((r)), ((+)), ((t)), ((r)), ((e)), ((v)), ((o)), ((r)), (( )), ((l)), ((a)), ((w)), ((r)), ((e)), ((n)), ((c)), ((e)), ((+)), ((t)), ((h)), ((e)), (( )), ((p)), ((o)), ((i)), ((n)), ((t)), ((e)), ((r)), (( )), ((s)), ((i)), ((s)), ((t)), ((e)), ((r)), ((s)))",1983.0,1
455739,610324,385157,"(((f)), ((i)), ((e)), ((s)), ((t)), ((a)), (( )), ((d)), ((e)), (( )), ((j)), ((e)), ((r)), ((e)), ((z)))","(((c)), ((a)), ((r)), ((m)), ((e)), ((n)), (( )), ((a)), ((m)), ((a)), ((y)), ((a)))",0,"(((f)), ((i)), ((e)), ((s)), ((t)), ((a)), (( )), ((d)), ((e)), (( )), ((j)), ((e)), ((r)), ((e)), ((z)))","(((c)), ((a)), ((r)), ((m)), ((e)), ((n)), (( )), ((a)), ((m)), ((a)), ((y)), ((a)))",2002.0,1
456060,917179,138816,"(((a)), ((s)), (( )), ((t)), ((i)), ((m)), ((e)), (( )), ((g)), ((o)), ((e)), ((s)), (( )), ((b)), ((y)))","(((d)), ((o)), ((o)), ((l)), ((e)), ((y)), (( )), ((w)), ((i)), ((l)), ((s)), ((o)), ((n)))",1990,"(((a)), ((s)), (( )), ((t)), ((i)), ((m)), ((e)), (( )), ((g)), ((o)), ((e)), ((s)), (( )), ((b)), ((y)))","(((h)), ((e)), ((r)), ((m)), ((a)), ((n)), (( )), ((h)), ((u)), ((p)), ((f)), ((e)), ((l)), ((d)), ((+)), ((d)), ((o)), ((o)), ((l)), ((e)), ((y)), (( )), ((w)), ((i)), ((l)), ((s)), ((o)), ((n)))",1983.0,1
456159,946015,616812,"(((n)), ((u)), ((m)), ((b)), ((e)), ((r)), (( )), ((o)), ((n)), ((e)))","(((j)), ((o)), ((h)), ((n)), (( )), ((l)), ((e)), ((g)), ((e)), ((n)), ((d)))",2005,"(((m)), ((a)), ((r)), ((k)), (( )), ((o)), ((n)), ((e)))","(((j)), ((o)), ((h)), ((n)), (( )), ((d)), ((a)), ((n)), ((k)), ((w)), ((o)), ((r)), ((t)), ((h)), ((+)), ((h)), ((i)), ((s)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)))",2010.0,0
458807,869486,551107,"(((m)), ((y)), ((s)), ((t)), ((e)), ((r)), ((y)), (( )), ((t)), ((r)), ((a)), ((i)), ((n)))","(((j)), ((u)), ((n)), ((i)), ((o)), ((r)), (( )), ((p)), ((a)), ((r)), ((k)), ((e)), ((r)))",1989,"(((m)), ((y)), ((s)), ((t)), ((e)), ((r)), ((y)), (( )), ((t)), ((r)), ((a)), ((i)), ((n)))","(((j)), ((u)), ((n)), ((i)), ((o)), ((r)), (( )), ((p)), ((a)), ((r)), ((k)), ((e)), ((r)))",1989.0,1
458992,958557,717165,"(((m)), ((a)), ((i)), ((n)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)), (( )), ((f)), ((r)), ((o)), ((m)), (( )), ((t)), ((o)), ((t)), ((a)), ((l)), (( )), ((r)), ((e)), ((c)), ((a)), ((l)), ((l)))","(((o)), ((r)), ((l)), ((a)), ((n)), ((d)), ((o)), (( )), ((p)), ((o)), ((p)), ((s)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)), (( )), ((a)), ((n)), ((d)), (( )), ((a)), ((n)), ((d)), ((r)), ((e)), ((w)), (( )), ((l)), ((a)), ((n)), ((e)))",0,"(((m)), ((a)), ((i)), ((n)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((s)), ((t)), ((r)), ((i)), ((n)), ((g)), (( )), ((s)), ((e)), ((c)), ((t)), ((i)), ((o)), ((n)), (( )), ((o)), ((f)), (( )), ((l)), ((o)), ((n)), ((d)), ((o)), ((n)), (( )), ((s)), ((y)), ((m)), ((p)), ((h)), ((o)), ((n)), ((y)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)))",2001.0,0
458996,729842,717165,"(((m)), ((a)), ((i)), ((n)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)), (( )), ((f)), ((r)), ((o)), ((m)), (( )), ((s)), ((t)), ((a)), ((r)), (( )), ((w)), ((a)), ((r)), ((s)))","(((o)), ((r)), ((l)), ((a)), ((n)), ((d)), ((o)), (( )), ((p)), ((o)), ((p)), ((s)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)), (( )), ((a)), ((n)), ((d)), (( )), ((a)), ((n)), ((d)), ((r)), ((e)), ((w)), (( )), ((l)), ((a)), ((n)), ((e)))",0,"(((m)), ((a)), ((i)), ((n)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((s)), ((t)), ((r)), ((i)), ((n)), ((g)), (( )), ((s)), ((e)), ((c)), ((t)), ((i)), ((o)), ((n)), (( )), ((o)), ((f)), (( )), ((l)), ((o)), ((n)), ((d)), ((o)), ((n)), (( )), ((s)), ((y)), ((m)), ((p)), ((h)), ((o)), ((n)), ((y)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)))",2001.0,0
459009,798089,717165,"(((l)), ((o)), ((v)), ((e)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((b)), ((o)), ((s)), ((t)), ((o)), ((n)), (( )), ((p)), ((o)), ((p)), ((s)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)), (( )), ((/)), (( )), ((j)), ((o)), ((h)), ((n)), (( )), ((w)), ((i)), ((l)), ((l)), ((i)), ((a)), ((m)), ((s)))",0,"(((m)), ((a)), ((i)), ((n)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((s)), ((t)), ((r)), ((i)), ((n)), ((g)), (( )), ((s)), ((e)), ((c)), ((t)), ((i)), ((o)), ((n)), (( )), ((o)), ((f)), (( )), ((l)), ((o)), ((n)), ((d)), ((o)), ((n)), (( )), ((s)), ((y)), ((m)), ((p)), ((h)), ((o)), ((n)), ((y)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)))",2001.0,0
459016,883178,717165,"(((c)), ((l)), ((o)), ((s)), ((i)), ((n)), ((g)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((s)), ((a)), ((l)), ((s)), ((o)), ((u)), ((l)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)))",1994,"(((m)), ((a)), ((i)), ((n)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((s)), ((t)), ((r)), ((i)), ((n)), ((g)), (( )), ((s)), ((e)), ((c)), ((t)), ((i)), ((o)), ((n)), (( )), ((o)), ((f)), (( )), ((l)), ((o)), ((n)), ((d)), ((o)), ((n)), (( )), ((s)), ((y)), ((m)), ((p)), ((h)), ((o)), ((n)), ((y)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)))",2001.0,0
459030,862967,717165,"(((m)), ((a)), ((i)), ((n)), (( )), ((t)), ((i)), ((t)), ((l)), ((e)))","(((t)), ((h)), ((e)), (( )), ((b)), ((o)), ((s)), ((t)), ((o)), ((n)), (( )), ((p)), ((o)), ((p)), ((s)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)), (( )), ((/)), (( )), ((j)), ((o)), ((h)), ((n)), (( )), ((w)), ((i)), ((l)), ((l)), ((i)), ((a)), ((m)), ((s)))",0,"(((m)), ((a)), ((i)), ((n)), (( )), ((t)), ((h)), ((e)), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((s)), ((t)), ((r)), ((i)), ((n)), ((g)), (( )), ((s)), ((e)), ((c)), ((t)), ((i)), ((o)), ((n)), (( )), ((o)), ((f)), (( )), ((l)), ((o)), ((n)), ((d)), ((o)), ((n)), (( )), ((s)), ((y)), ((m)), ((p)), ((h)), ((o)), ((n)), ((y)), (( )), ((o)), ((r)), ((c)), ((h)), ((e)), ((s)), ((t)), ((r)), ((a)))",2001.0,0
460399,679695,493833,"(((l)), ((i)), ((e)), (( )), ((t)), ((o)), (( )), ((m)), ((e)))","(((j)), ((o)), ((n)), ((n)), ((y)), (( )), ((l)), ((a)), ((n)), ((g)))",1997,"(((l)), ((i)), ((e)), (( )), ((t)), ((o)), (( )), ((m)), ((e)))","(((b)), ((r)), ((u)), ((c)), ((e)), (( )), ((m)), ((c)), ((c)), ((a)), ((b)), ((e)), ((+)), ((d)), ((a)), ((v)), ((i)), ((d)), (( )), ((z)), ((a)), ((b)), ((l)), ((i)), ((d)), ((o)), ((w)), ((s)), ((k)), ((y)), ((+)), ((j)), ((o)), ((n)), ((n)), ((y)), (( )), ((l)), ((a)), ((n)), ((g)))",1999.0,1
461818,914062,692279,"(((c)), ((h)), ((i)), ((l)), ((d)), ((')), ((s)), (( )), ((p)), ((l)), ((a)), ((y)))","(((m)), ((e)), ((r)), ((l)), (( )), ((s)), ((a)), ((u)), ((n)), ((d)), ((e)), ((r)), ((s)))",0,"(((g)), ((u)), ((n)), (( )), ((p)), ((l)), ((a)), ((y)))","(((k)), ((e)), ((v)), ((i)), ((n)), (( )), ((s)), ((a)), ((u)), ((n)), ((d)), ((e)), ((r)), ((s)), (( )), ((h)), ((a)), ((y)), ((e)), ((s)), ((+)), ((r)), ((o)), ((b)), ((e)), ((r)), ((t)), (( )), ((j)), ((.)), (( )), ((w)), ((a)), ((l)), ((s)), ((h)))",1997.0,0
462706,411629,17878,"(((t)), ((h)), ((e)), (( )), ((i)), ((m)), ((p)), ((e)), ((r)), ((i)), ((a)), ((l)), (( )), ((m)), ((a)), ((r)), ((c)), ((h)))","(((j)), ((o)), ((h)), ((n)), (( )), ((w)), ((i)), ((l)), ((l)), ((i)), ((a)), ((m)), ((s)))",0,"(((i)), ((m)), ((p)), ((e)), ((r)), ((i)), ((a)), ((l)), (( )), ((m)), ((a)), ((r)), ((c)), ((h)))","(((j)), ((o)), ((h)), ((n)), (( )), ((w)), ((i)), ((l)), ((l)), ((i)), ((a)), ((m)), ((s)))",2008.0,1
468185,714256,211220,"(((s)), ((h)), ((a)), ((k)), ((e)), (( )), ((a)), ((n)), ((d)), (( )), ((f)), ((i)), ((n)), ((g)), ((e)), ((r)), ((p)), ((o)), ((p)))","(((j)), ((u)), ((n)), ((i)), ((o)), ((r)), (( )), ((w)), ((a)), ((l)), ((k)), ((e)), ((r)))",1996,"(((s)), ((h)), ((a)), ((k)), ((e)), (( )), ((a)), ((n)), ((d)), (( )), ((f)), ((i)), ((n)), ((g)), ((e)), ((r)), ((p)), ((o)), ((p)))","(((j)), ((u)), ((n)), ((i)), ((o)), ((r)), (( )), ((w)), ((a)), ((l)), ((k)), ((e)), ((r)), ((+)), ((l)), ((a)), ((w)), ((r)), ((e)), ((n)), ((c)), ((e)), (( )), ((h)), ((o)), ((r)), ((n)), ((+)), ((w)), ((i)), ((l)), ((l)), ((i)), ((e)), (( )), ((w)), ((o)), ((o)), ((d)), ((s)), ((+)), ((j)), ((a)), ((c)), ((k)), ((i)), ((e)), (( )), ((d)), ((e)), ((s)), ((h)), ((a)), ((n)), ((n)), ((o)), ((n)), ((+)), ((b)), ((o)), ((b)), ((b)), ((y)), (( )), ((s)), ((h)), ((e)), ((r)), ((m)), ((a)), ((n)), ((+)), ((d)), ((e)), ((l)), ((a)), ((n)), ((e)), ((y)), (( )), ((b)), ((r)), ((a)), ((m)), ((l)), ((e)), ((t)), ((t)), ((+)), ((j)), ((o)), ((e)), ((y)), (( )), ((c)), ((o)), ((o)), ((p)), ((e)), ((r)))",1964.0,1
468282,917713,230891,"(((m)), ((e)), ((r)), ((c)), ((e)), ((d)), ((e)), ((s)), (( )), ((b)), ((e)), ((n)), ((z)), (( )), ((-)), (( )), ((r)), ((e)), ((m)), ((i)), ((x)))","(((j)), ((a)), ((n)), ((i)), ((s)), (( )), ((j)), ((o)), ((p)), ((l)), ((i)), ((n)), (( )), ((v)), ((s)), (( )), ((m)), ((e)), ((d)), ((i)), ((c)), ((i)), ((n)), ((e)), (( )), ((h)), ((e)), ((a)), ((d)))",0,"(((m)), ((e)), ((r)), ((c)), ((e)), ((d)), ((e)), ((s)), (( )), ((b)), ((e)), ((n)), ((z)))","(((j)), ((a)), ((n)), ((i)), ((s)), (( )), ((j)), ((o)), ((p)), ((l)), ((i)), ((n)), ((+)), ((m)), ((i)), ((c)), ((h)), ((a)), ((e)), ((l)), (( )), ((m)), ((c)), ((c)), ((l)), ((u)), ((r)), ((e)), ((+)), ((b)), ((o)), ((b)), (( )), ((n)), ((e)), ((u)), ((w)), ((i)), ((r)), ((t)), ((h)))",1984.0,1
468914,54611,543704,"(((m)), ((o)), ((n)), ((a)), (( )), ((l)), ((i)), ((s)), ((a)), (( )), ((()), ((d)), ((i)), ((g)), ((i)), ((t)), ((a)), ((l)), ((l)), ((y)), (( )), ((r)), ((e)), ((m)), ((a)), ((s)), ((t)), ((e)), ((r)), ((e)), ((d)), (())))","(((n)), ((a)), ((t)), (( )), ((k)), ((i)), ((n)), ((g)), (( )), ((c)), ((o)), ((l)), ((e)))",0,"(((m)), ((o)), ((n)), ((a)), (( )), ((l)), ((i)), ((s)), ((a)))","(((j)), ((a)), ((y)), (( )), ((l)), ((i)), ((v)), ((i)), ((n)), ((g)), ((s)), ((t)), ((o)), ((n)), ((+)), ((r)), ((a)), ((y)), (( )), ((e)), ((v)), ((a)), ((n)), ((s)), ((+)), ((n)), ((a)), ((t)), (( )), ((k)), ((i)), ((n)), ((g)), (( )), ((c)), ((o)), ((l)), ((e)))",1986.0,1
472333,886565,699494,"(((m)), ((e)), ((m)), ((o)), ((r)), ((i)), ((e)), ((s)), (( )), ((o)), ((f)), (( )), ((t)), ((h)), ((e)), (( )), ((g)), ((r)), ((o)), ((v)), ((e)))","(((m)), ((a)), ((y)), ((l)), ((e)), ((n)), ((e)), (( )), ((a)), ((n)), ((d)), (( )), ((t)), ((h)), ((e)), (( )), ((s)), ((o)), ((n)), ((s)), (( )), ((o)), ((f)), (( )), ((d)), ((i)), ((s)), ((a)), ((s)), ((t)), ((e)), ((r)))",2007,"(((m)), ((e)), ((m)), ((o)), ((r)), ((i)), ((e)), ((s)), (( )), ((o)), ((f)), (( )), ((t)), ((h)), ((e)), (( )), ((g)), ((r)), ((o)), ((v)), ((e)))","(((m)), ((a)), ((y)), ((l)), ((e)), ((n)), ((e)), ((+)), ((t)), ((h)), ((e)), (( )), ((s)), ((o)), ((n)), ((s)), (( )), ((o)), ((f)), (( )), ((d)), ((i)), ((s)), ((a)), ((s)), ((t)), ((e)), ((r)))",2007.0,1
472579,949656,699494,"(((m)), ((u)), ((s)), ((i)), ((c)), (( )), ((o)), ((f)), (( )), ((t)), ((h)), ((e)), (( )), ((s)), ((p)), ((h)), ((e)), ((r)), ((e)), ((s)))","(((t)), ((h)), ((e)), (( )), ((r)), ((e)), ((c)), ((e)), ((i)), ((v)), ((i)), ((n)), ((g)), (( )), ((e)), ((n)), ((d)), (( )), ((o)), ((f)), (( )), ((s)), ((i)), ((r)), ((e)), ((n)), ((s)))",2007,"(((m)), ((e)), ((m)), ((o)), ((r)), ((i)), ((e)), ((s)), (( )), ((o)), ((f)), (( )), ((t)), ((h)), ((e)), (( )), ((g)), ((r)), ((o)), ((v)), ((e)))","(((m)), ((a)), ((y)), ((l)), ((e)), ((n)), ((e)), ((+)), ((t)), ((h)), ((e)), (( )), ((s)), ((o)), ((n)), ((s)), (( )), ((o)), ((f)), (( )), ((d)), ((i)), ((s)), ((a)), ((s)), ((t)), ((e)), ((r)))",2007.0,0
472617,955283,699494,"(((c)), ((h)), ((i)), ((l)), ((d)), ((r)), ((e)), ((n)), (( )), ((o)), ((f)), (( )), ((t)), ((h)), ((e)), (( )), ((u)), ((n)), ((i)), ((v)), ((e)), ((r)), ((s)), ((e)))","(((r)), ((a)), ((s)), (( )), ((m)), ((i)), ((c)), ((h)), ((a)), ((e)), ((l)), (( )), ((a)), ((n)), ((d)), (( )), ((t)), ((h)), ((e)), (( )), ((s)), ((o)), ((n)), ((s)), (( )), ((o)), ((f)), (( )), ((n)), ((e)), ((g)), ((u)), ((s)))",0,"(((m)), ((e)), ((m)), ((o)), ((r)), ((i)), ((e)), ((s)), (( )), ((o)), ((f)), (( )), ((t)), ((h)), ((e)), (( )), ((g)), ((r)), ((o)), ((v)), ((e)))","(((m)), ((a)), ((y)), ((l)), ((e)), ((n)), ((e)), ((+)), ((t)), ((h)), ((e)), (( )), ((s)), ((o)), ((n)), ((s)), (( )), ((o)), ((f)), (( )), ((d)), ((i)), ((s)), ((a)), ((s)), ((t)), ((e)), ((r)))",2007.0,0
472645,891330,508629,"(((n)), ((o)), ((s)), (( )), ((m)), ((a)), ((i)), ((n)), ((s)))","(((j)), ((e)), ((a)), ((n)), ((-)), ((j)), ((a)), ((c)), ((q)), ((u)), ((e)), ((s)), (( )), ((g)), ((o)), ((l)), ((d)), ((m)), ((a)), ((n)))",1997,"(((n)), ((o)), ((s)), (( )), ((m)), ((a)), ((i)), ((n)), ((s)))","(((j)), ((e)), ((a)), ((n)), ((-)), ((j)), ((a)), ((c)), ((q)), ((u)), ((e)), ((s)), (( )), ((g)), ((o)), ((l)), ((d)), ((m)), ((a)), ((n)))",2013.0,1
473013,385692,722662,"(((t)), ((h)), ((e)), (( )), ((i)), ((n)), ((c)), ((h)), (( )), ((w)), ((o)), ((r)), ((m)), (( )), ((()), ((d)), ((i)), ((g)), ((i)), ((t)), ((a)), ((l)), ((l)), ((y)), (( )), ((r)), ((e)), ((m)), ((a)), ((s)), ((t)), ((e)), ((r)), ((e)), ((d)), (())))","(((d)), ((a)), ((n)), ((n)), ((y)), (( )), ((k)), ((a)), ((y)), ((e)))",0,"(((t)), ((h)), ((e)), (( )), ((i)), ((n)), ((c)), ((h)), (( )), ((w)), ((o)), ((r)), ((m)))","(((f)), ((r)), ((a)), ((n)), ((k)), (( )), ((l)), ((o)), ((e)), ((s)), ((s)), ((e)), ((r)), ((+)), ((d)), ((a)), ((n)), ((n)), ((y)), (( )), ((k)), ((a)), ((y)), ((e)))",2014.0,1
473426,882408,162263,"(((i)), ((t)), ((')), ((s)), (( )), ((r)), ((a)), ((i)), ((n)), ((i)), ((n)), ((g)), (( )), ((m)), ((e)), ((n)))","(((t)), ((h)), ((e)), (( )), ((w)), ((e)), ((a)), ((t)), ((h)), ((e)), ((r)), (( )), ((g)), ((i)), ((r)), ((l)), ((s)))",1982,"(((i)), ((t)), ((s)), (( )), ((r)), ((a)), ((i)), ((n)), ((i)), ((n)), ((g)), (( )), ((m)), ((e)), ((n)))","(((p)), ((a)), ((u)), ((l)), (( )), ((j)), ((a)), ((b)), ((a)), ((r)), ((a)), ((+)), ((p)), ((a)), ((u)), ((l)), (( )), ((s)), ((h)), ((a)), ((f)), ((f)), ((e)), ((r)), ((+)), ((t)), ((h)), ((e)), (( )), ((w)), ((e)), ((a)), ((t)), ((h)), ((e)), ((r)), (( )), ((g)), ((i)), ((r)), ((l)), ((s)))",2013.0,1
473790,953633,66677,"(((Ã)), (()), (( )), ((e)), ((s)), ((p)), ((e)), ((r)), ((a)), (( )), ((d)), ((e)), (( )), ((g)), ((o)), ((d)), ((o)), ((t)))","(((d)), ((e)), ((l)), ((f)), ((i)), ((n)), ((s)))",0,"(((Ã)), (()), (( )), ((e)), ((s)), ((p)), ((e)), ((r)), ((a)), (( )), ((d)), ((e)), (( )), ((g)), ((o)), ((d)), ((o)), ((t)))","(((d)), ((e)), ((l)), ((f)), ((i)), ((n)), ((s)))",2007.0,1
473850,88714,121320,"(((m)), ((a)), ((i)), ((n)), (( )), ((t)), ((i)), ((t)), ((l)), ((e)))","(((c)), ((r)), ((a)), ((i)), ((g)), (( )), ((s)), ((a)), ((f)), ((a)), ((n)))",1987,"(((i)), ((n)), ((t)), ((e)), ((r)), ((v)), ((e)), ((n)), ((t)), ((i)), ((o)), ((n)), (( )), ((m)), ((a)), ((i)), ((n)), (( )), ((t)), ((i)), ((t)), ((l)), ((e)))","(((c)), ((r)), ((a)), ((i)), ((g)), (( )), ((m)), ((a)), ((r)), ((k)), ((s)))",2005.0,0
474009,926712,301265,"(((d)), ((o)), ((n)), ((')), ((t)), (( )), ((s)), ((t)), ((a)), ((n)), ((d)), (( )), ((s)), ((o)), (( )), ((c)), ((l)), ((o)), ((s)), ((e)), (( )), ((t)), ((o)), (( )), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((p)), ((o)), ((l)), ((i)), ((c)), ((e)))",1980,"(((d)), ((o)), ((n)), ((t)), (( )), ((s)), ((t)), ((a)), ((n)), ((d)), (( )), ((s)), ((o)), (( )), ((c)), ((l)), ((o)), ((s)), ((e)), (( )), ((t)), ((o)), (( )), ((m)), ((e)))","(((t)), ((h)), ((e)), (( )), ((p)), ((o)), ((l)), ((i)), ((c)), ((e)))",1964.0,1
481400,445023,413832,"(((n)), ((i)), ((g)), ((h)), ((t)), ((s)), (( )), ((a)), ((r)), ((e)), (( )), ((f)), ((o)), ((r)), ((e)), ((v)), ((e)), ((r)), (( )), ((w)), ((i)), ((t)), ((h)), ((o)), ((u)), ((t)), (( )), ((y)), ((o)), ((u)), (( )), ((()), ((l)), ((p)), (( )), ((v)), ((e)), ((r)), ((s)), ((i)), ((o)), ((n)), (())))","(((e)), ((n)), ((g)), ((l)), ((a)), ((n)), ((d)), (( )), ((d)), ((a)), ((n)), (( )), ((&)), (( )), ((j)), ((o)), ((h)), ((n)), (( )), ((f)), ((o)), ((r)), ((d)), (( )), ((c)), ((o)), ((l)), ((e)), ((y)))",0,"(((n)), ((i)), ((g)), ((h)), ((t)), ((s)), (( )), ((a)), ((r)), ((e)), (( )), ((f)), ((o)), ((r)), ((e)), ((v)), ((e)), ((r)), (( )), ((w)), ((i)), ((t)), ((h)), ((o)), ((u)), ((t)), (( )), ((y)), ((o)), ((u)))","(((p)), ((a)), ((r)), ((k)), ((e)), ((r)), (( )), ((m)), ((c)), ((g)), ((e)), ((e)), ((+)), ((d)), ((a)), ((n)), (( )), ((s)), ((e)), ((a)), ((l)), ((s)), ((+)), ((j)), ((o)), ((h)), ((n)), (( )), ((f)), ((o)), ((r)), ((d)), (( )), ((c)), ((o)), ((l)), ((e)), ((y)), ((+)), ((a)), ((r)), ((r)), ((a)), ((n)), ((g)), ((e)), ((m)), ((e)), ((n)), ((t)), (( )), ((w)), ((i)), ((t)), ((h)), (( )), ((w)), ((a)), ((r)), ((n)), ((e)), ((r)), (( )), ((s)), ((t)), ((r)), ((a)), ((t)), ((e)), ((g)), ((i)), ((c)), (( )), ((m)), ((a)), ((r)), ((k)), ((e)), ((t)), ((i)), ((n)), ((g)))",2003.0,1
